Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value,Yield Per Acre,Production Per Acre,Value Per Acre,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,high_temp_days,low_temp_days,heavy_rain_days,snow_days,high_wind_days,low_visibility_days,cloudy_days,high_temp_days_lag1,low_temp_days_lag1,heavy_rain_days_lag1,snow_days_lag1,high_wind_days_lag1,low_visibility_days_lag1,cloudy_days_lag1,high_temp_days_lag2,low_temp_days_lag2,heavy_rain_days_lag2,snow_days_lag2,high_wind_days_lag2,low_visibility_days_lag2,cloudy_days_lag2,Yield Per Acre_lag1,Production Per Acre_lag1,Yield Per Acre_lag2,Production Per Acre_lag2
1989,378299,TOMATOES PROCESSING,85,Santa Clara,1800,33.0,59400,55.0,TONS,3267000,0.01833333333,33.0,1815.0,San Francisco,37.774929,-122.419415,57.04386758,,51.47928196,55.99673744,55.60507991,58.46357534,1017.103196,,,82.54349315,8.159068493,232.5208904,,0.6091712707,,,,46.68961187,803,Clouds,broken clouds,04d,32.0,61.0,3.0,0.0,39.0,0.0,36.0,36.0,35.0,3.0,0.0,45.0,0.0,32.0,30.0,47.0,6.0,0.0,50.0,0.0,33.0,0.01736842105,33.0,0.01296296296,35.0
1989,261999,ALMONDS ALL,19,Fresno,30375,0.73,22200,2200.0,TONS,48840000,2.4e-05,0.7308641975,1607.901235,Fresno,36.737798,-119.787125,63.41882756,8570.134875,47.85380283,62.26522257,62.3132464,64.52454699,1015.498876,,,61.61578237,5.153620728,239.143098,29.22666667,0.7540524781,,,,27.59700989,804,Clouds,overcast clouds,04d,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,15.0,52.0,6.0,0.0,6.0,31.0,35.0,3.07e-05,0.939120227,3.13e-05,0.9592795615
1989,261999,ALMONDS ALL,31,Kings,3061,0.66,2020,2160.0,TONS,4363000,0.0002156158118,0.6599150604,1425.351192,Fresno,36.737798,-119.787125,63.41882756,8570.134875,47.85380283,62.26522257,62.3132464,64.52454699,1015.498876,,,61.61578237,5.153620728,239.143098,29.22666667,0.7540524781,,,,27.59700989,804,Clouds,overcast clouds,04d,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,15.0,52.0,6.0,0.0,6.0,31.0,35.0,0.0002301534356,0.6901267512,0.0002306733167,0.7400249377
1989,261999,ALMONDS ALL,107,Tulare,8787,0.69,6060,2260.0,TONS,13696000,7.85e-05,0.6896551724,1558.666211,Fresno,36.737798,-119.787125,63.41882756,8570.134875,47.85380283,62.26522257,62.3132464,64.52454699,1015.498876,,,61.61578237,5.153620728,239.143098,29.22666667,0.7540524781,,,,27.59700989,804,Clouds,overcast clouds,04d,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,15.0,52.0,6.0,0.0,6.0,31.0,35.0,7.77e-05,0.7804878049,8.53e-05,0.8299948639
1989,216299,GRAPES WINE,31,Kings,954,8.04,7670,172.0,TONS,1319000,0.008427672956,8.039832285,1382.599581,Fresno,36.737798,-119.787125,63.41882756,8570.134875,47.85380283,62.26522257,62.3132464,64.52454699,1015.498876,,,61.61578237,5.153620728,239.143098,29.22666667,0.7540524781,,,,27.59700989,804,Clouds,overcast clouds,04d,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,15.0,52.0,6.0,0.0,6.0,31.0,35.0,0.01125,9.0,0.00823723229,10.0
1989,216299,GRAPES WINE,45,Mendocino,11085,5.34,59168,771.0,TONS,45618900,0.0004817320704,5.337663509,4115.372124,Eureka,40.802071,-124.163673,52.42923305,8079.245283,48.30196125,50.88727066,50.12177664,54.79572536,1018.38792,,,86.20957265,7.884049003,215.6410256,,0.6773534073,,0.3934285714,,54.45219373,802,Clouds,scattered clouds,03d,7.0,44.0,5.0,0.0,28.0,71.0,31.0,12.0,27.0,7.0,0.0,29.0,70.0,33.0,23.0,25.0,16.0,0.0,58.0,56.0,35.0,0.0002863762743,3.092122335,0.0003508606015,3.710516361
1989,216299,GRAPES WINE,55,Napa,27858,4.77,132849,1157.0,TONS,153688000,0.0001712255008,4.768791729,5516.835379,San Francisco,37.774929,-122.419415,57.04386758,,51.47928196,55.99673744,55.60507991,58.46357534,1017.103196,,,82.54349315,8.159068493,232.5208904,,0.6091712707,,,,46.68961187,803,Clouds,broken clouds,04d,32.0,61.0,3.0,0.0,39.0,0.0,36.0,36.0,35.0,3.0,0.0,45.0,0.0,32.0,30.0,47.0,6.0,0.0,50.0,0.0,33.0,0.000116609103,3.411996033,0.0001194338971,3.458060062
1989,216299,GRAPES WINE,19,Fresno,34239,8.39,287300,186.0,TONS,53356000,0.0002450422033,8.391016093,1558.339905,Fresno,36.737798,-119.787125,63.41882756,8570.134875,47.85380283,62.26522257,62.3132464,64.52454699,1015.498876,,,61.61578237,5.153620728,239.143098,29.22666667,0.7540524781,,,,27.59700989,804,Clouds,overcast clouds,04d,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,15.0,52.0,6.0,0.0,6.0,31.0,35.0,0.0002839361,9.897610922,0.000222309439,7.933615542
1989,216299,GRAPES WINE,65,Riverside,2274,4.45,10119,641.0,TONS,6484100,0.001956904134,4.449868074,2851.407212,Riverside,33.980601,-117.375494,64.3273853,6480.0,48.55762954,63.39781557,62.73334399,65.86868067,1015.045652,,,60.60134672,3.280787491,171.7549646,,0.5169346734,,,,30.24183976,500,Rain,light rain,10d,23.0,53.0,0.0,0.0,4.0,2.0,36.0,28.0,38.0,5.0,0.0,8.0,1.0,44.0,16.0,54.0,7.0,0.0,7.0,3.0,52.0,0.0009464082098,3.320125428,0.00125158831,3.939961881
1989,216299,GRAPES WINE,1,Alameda,1812,4.2,7615,713.0,TONS,5432000,0.002317880795,4.202538631,2997.792494,San Francisco,37.774929,-122.419415,57.04386758,,51.47928196,55.99673744,55.60507991,58.46357534,1017.103196,,,82.54349315,8.159068493,232.5208904,,0.6091712707,,,,46.68961187,803,Clouds,broken clouds,04d,32.0,61.0,3.0,0.0,39.0,0.0,36.0,36.0,35.0,3.0,0.0,45.0,0.0,32.0,30.0,47.0,6.0,0.0,50.0,0.0,33.0,0.002771381579,3.366776316,0.002352537723,3.433470508
1989,216299,GRAPES WINE,85,Santa Clara,1500,2.75,4125,525.0,TONS,2166000,0.001833333333,2.75,1444.0,San Francisco,37.774929,-122.419415,57.04386758,,51.47928196,55.99673744,55.60507991,58.46357534,1017.103196,,,82.54349315,8.159068493,232.5208904,,0.6091712707,,,,46.68961187,803,Clouds,broken clouds,04d,32.0,61.0,3.0,0.0,39.0,0.0,36.0,36.0,35.0,3.0,0.0,45.0,0.0,32.0,30.0,47.0,6.0,0.0,50.0,0.0,33.0,0.001666666667,2.5,0.00127388535,2.0
1989,216299,GRAPES WINE,97,Sonoma,29298,4.42,129544,944.0,TONS,122306600,0.0001508635402,4.421598744,4174.571643,San Francisco,37.774929,-122.419415,57.04386758,,51.47928196,55.99673744,55.60507991,58.46357534,1017.103196,,,82.54349315,8.159068493,232.5208904,,0.6091712707,,,,46.68961187,803,Clouds,broken clouds,04d,32.0,61.0,3.0,0.0,39.0,0.0,36.0,36.0,35.0,3.0,0.0,45.0,0.0,32.0,30.0,47.0,6.0,0.0,50.0,0.0,33.0,0.0001201955725,3.536635882,0.0001337306232,3.767337093
1989,216299,GRAPES WINE,107,Tulare,10632,8.92,94880,193.0,TONS,18303000,0.0008389766742,8.92400301,1721.501129,Fresno,36.737798,-119.787125,63.41882756,8570.134875,47.85380283,62.26522257,62.3132464,64.52454699,1015.498876,,,61.61578237,5.153620728,239.143098,29.22666667,0.7540524781,,,,27.59700989,804,Clouds,overcast clouds,04d,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,15.0,52.0,6.0,0.0,6.0,31.0,35.0,0.0007806949138,9.01481674,0.0005971835229,7.926048648
1990,378299,TOMATOES PROCESSING,19,Fresno,104000,35.5,3692000,52.0,TONS,191984000,0.0003413461538,35.5,1846.0,Fresno,36.737798,-119.787125,63.80095666,8754.118716,46.64397822,62.5846755,62.65323153,64.89852796,1015.016506,,,58.10004491,5.143423535,236.5004491,23.39142857,0.8222486772,,,,26.68538064,721,Haze,haze,50d,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,0.0004834254144,35.0,0.000512191358,33.19444444
1990,378299,TOMATOES PROCESSING,31,Kings,3300,27.3,90090,55.0,TONS,4973000,0.008272727273,27.3,1506.969697,Fresno,36.737798,-119.787125,63.80095666,8754.118716,46.64397822,62.5846755,62.65323153,64.89852796,1015.016506,,,58.10004491,5.143423535,236.5004491,23.39142857,0.8222486772,,,,26.68538064,721,Haze,haze,50d,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,0.007647222222,27.52777778,0.03861111111,27.8
1990,378299,TOMATOES PROCESSING,85,Santa Clara,1900,32.0,60800,54.0,TONS,3283000,0.01684210526,32.0,1727.894737,San Francisco,37.774929,-122.419415,57.52982877,,51.47777854,56.41525571,56.09769178,58.94810616,1016.751256,,,81.29623288,8.58421347,248.3010274,,0.6652088452,,,,46.41678082,802,Clouds,scattered clouds,03d,45.0,60.0,1.0,0.0,47.0,0.0,28.0,32.0,61.0,3.0,0.0,39.0,0.0,36.0,36.0,35.0,3.0,0.0,45.0,0.0,32.0,0.01833333333,33.0,0.01736842105,33.0
1990,261999,ALMONDS ALL,31,Kings,3061,0.76,2326,1973.0,TONS,4590000,0.0002482848742,0.7598823914,1499.509964,Fresno,36.737798,-119.787125,63.80095666,8754.118716,46.64397822,62.5846755,62.65323153,64.89852796,1015.016506,,,58.10004491,5.143423535,236.5004491,23.39142857,0.8222486772,,,,26.68538064,721,Haze,haze,50d,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,0.0002156158118,0.6599150604,0.0002301534356,0.6901267512
1990,261999,ALMONDS ALL,107,Tulare,8977,0.76,6820,1620.0,TONS,11048000,8.47e-05,0.7597192826,1230.70068,Fresno,36.737798,-119.787125,63.80095666,8754.118716,46.64397822,62.5846755,62.65323153,64.89852796,1015.016506,,,58.10004491,5.143423535,236.5004491,23.39142857,0.8222486772,,,,26.68538064,721,Haze,haze,50d,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,7.85e-05,0.6896551724,7.77e-05,0.7804878049
1990,261999,ALMONDS ALL,19,Fresno,29367,0.93,27300,1800.0,TONS,49140000,3.17e-05,0.9296148738,1673.306773,Fresno,36.737798,-119.787125,63.80095666,8754.118716,46.64397822,62.5846755,62.65323153,64.89852796,1015.016506,,,58.10004491,5.143423535,236.5004491,23.39142857,0.8222486772,,,,26.68538064,721,Haze,haze,50d,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,2.4e-05,0.7308641975,3.07e-05,0.939120227
1990,216299,GRAPES WINE,45,Mendocino,11341,3.51,39779,713.0,TONS,28362400,0.0003094965171,3.507539018,2500.872939,Eureka,40.802071,-124.163673,53.07652352,8651.128915,48.86870372,51.41804989,50.83457911,55.52047386,1018.183848,,,85.9304021,8.329661693,228.1640278,,0.7661897356,,0.6,,56.2976421,500,Rain,light rain,10d,67.0,53.0,6.0,2.0,38.0,38.0,33.0,7.0,44.0,5.0,0.0,28.0,71.0,31.0,12.0,27.0,7.0,0.0,29.0,70.0,33.0,0.0004817320704,5.337663509,0.0002863762743,3.092122335
1990,216299,GRAPES WINE,55,Napa,28846,3.96,114304,1229.0,TONS,140484000,0.0001372807322,3.9625598,4870.137974,San Francisco,37.774929,-122.419415,57.52982877,,51.47777854,56.41525571,56.09769178,58.94810616,1016.751256,,,81.29623288,8.58421347,248.3010274,,0.6652088452,,,,46.41678082,802,Clouds,scattered clouds,03d,45.0,60.0,1.0,0.0,47.0,0.0,28.0,32.0,61.0,3.0,0.0,39.0,0.0,36.0,36.0,35.0,3.0,0.0,45.0,0.0,32.0,0.0001712255008,4.768791729,0.000116609103,3.411996033
1990,216299,GRAPES WINE,65,Riverside,2211,3.2,7075,622.0,TONS,4402600,0.00144730891,3.199909543,1991.22569,Riverside,33.980601,-117.375494,64.49452802,9000.0,47.8230533,63.57601986,62.86166534,66.1423091,1014.660883,,,59.05239128,3.299961192,173.3239356,43.84,0.6484745763,,0.14,,31.78255907,800,Clear,sky is clear,01d,50.0,54.0,2.0,1.0,4.0,1.0,46.0,23.0,53.0,0.0,0.0,4.0,2.0,36.0,28.0,38.0,5.0,0.0,8.0,1.0,44.0,0.001956904134,4.449868074,0.0009464082098,3.320125428
1990,216299,GRAPES WINE,85,Santa Clara,1550,2.5,3875,555.0,TONS,2151000,0.001612903226,2.5,1387.741935,San Francisco,37.774929,-122.419415,57.52982877,,51.47777854,56.41525571,56.09769178,58.94810616,1016.751256,,,81.29623288,8.58421347,248.3010274,,0.6652088452,,,,46.41678082,802,Clouds,scattered clouds,03d,45.0,60.0,1.0,0.0,47.0,0.0,28.0,32.0,61.0,3.0,0.0,39.0,0.0,36.0,36.0,35.0,3.0,0.0,45.0,0.0,32.0,0.001833333333,2.75,0.001666666667,2.5
1990,216299,GRAPES WINE,97,Sonoma,29473,3.8,111921,1004.0,TONS,112401900,0.0001289315645,3.797407797,3813.724426,San Francisco,37.774929,-122.419415,57.52982877,,51.47777854,56.41525571,56.09769178,58.94810616,1016.751256,,,81.29623288,8.58421347,248.3010274,,0.6652088452,,,,46.41678082,802,Clouds,scattered clouds,03d,45.0,60.0,1.0,0.0,47.0,0.0,28.0,32.0,61.0,3.0,0.0,39.0,0.0,36.0,36.0,35.0,3.0,0.0,45.0,0.0,32.0,0.0001508635402,4.421598744,0.0001201955725,3.536635882
1990,216299,GRAPES WINE,31,Kings,1111,8.74,9710,155.0,TONS,1505000,0.007866786679,8.739873987,1354.635464,Fresno,36.737798,-119.787125,63.80095666,8754.118716,46.64397822,62.5846755,62.65323153,64.89852796,1015.016506,,,58.10004491,5.143423535,236.5004491,23.39142857,0.8222486772,,,,26.68538064,721,Haze,haze,50d,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,0.008427672956,8.039832285,0.01125,9.0
1990,216299,GRAPES WINE,1,Alameda,1628,2.11,3435,880.0,TONS,3023000,0.001296068796,2.10995086,1856.879607,San Francisco,37.774929,-122.419415,57.52982877,,51.47777854,56.41525571,56.09769178,58.94810616,1016.751256,,,81.29623288,8.58421347,248.3010274,,0.6652088452,,,,46.41678082,802,Clouds,scattered clouds,03d,45.0,60.0,1.0,0.0,47.0,0.0,28.0,32.0,61.0,3.0,0.0,39.0,0.0,36.0,36.0,35.0,3.0,0.0,45.0,0.0,32.0,0.002317880795,4.202538631,0.002771381579,3.366776316
1990,216299,GRAPES WINE,19,Fresno,33715,10.28,346750,158.0,TONS,54910000,0.0003049087943,10.28473973,1628.651935,Fresno,36.737798,-119.787125,63.80095666,8754.118716,46.64397822,62.5846755,62.65323153,64.89852796,1015.016506,,,58.10004491,5.143423535,236.5004491,23.39142857,0.8222486772,,,,26.68538064,721,Haze,haze,50d,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,0.0002450422033,8.391016093,0.0002839361,9.897610922
1990,216299,GRAPES WINE,107,Tulare,10003,10.11,101150,155.0,TONS,15718000,0.001010696791,10.11196641,1571.328601,Fresno,36.737798,-119.787125,63.80095666,8754.118716,46.64397822,62.5846755,62.65323153,64.89852796,1015.016506,,,58.10004491,5.143423535,236.5004491,23.39142857,0.8222486772,,,,26.68538064,721,Haze,haze,50d,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,39.0,35.0,2.0,0.0,13.0,51.0,34.0,0.0008389766742,8.92400301,0.0007806949138,9.01481674
1991,378299,TOMATOES PROCESSING,85,Santa Clara,2500,36.0,90000,54.0,TONS,4860000,0.0144,36.0,1944.0,San Francisco,37.774929,-122.419415,56.90492009,,51.36207534,55.93188699,55.53332877,58.26266895,1016.27032,,,82.73105023,8.369482877,238.6905251,,0.8137005164,,,,51.41289954,800,Clear,sky is clear,01d,21.0,42.0,4.0,0.0,51.0,0.0,31.0,45.0,60.0,1.0,0.0,47.0,0.0,28.0,32.0,61.0,3.0,0.0,39.0,0.0,36.0,0.01684210526,32.0,0.01833333333,33.0
1991,378299,TOMATOES PROCESSING,31,Kings,7500,28.4,213000,54.0,TONS,11502000,0.003786666667,28.4,1533.6,Fresno,36.737798,-119.787125,63.75560076,8754.110236,47.47078116,62.64878161,62.67838485,64.80043385,1014.683938,,,59.79959537,5.362566033,223.8983927,27.02185185,0.8421400778,,,,27.62515455,800,Clear,sky is clear,01d,18.0,43.0,6.0,0.0,37.0,48.0,27.0,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,0.008272727273,27.3,0.007647222222,27.52777778
1991,378299,TOMATOES PROCESSING,19,Fresno,107000,30.78,3293000,52.0,TONS,172224000,0.0002876635514,30.77570093,1609.570093,Fresno,36.737798,-119.787125,63.75560076,8754.110236,47.47078116,62.64878161,62.67838485,64.80043385,1014.683938,,,59.79959537,5.362566033,223.8983927,27.02185185,0.8421400778,,,,27.62515455,800,Clear,sky is clear,01d,18.0,43.0,6.0,0.0,37.0,48.0,27.0,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,0.0003413461538,35.5,0.0004834254144,35.0
1991,216299,GRAPES WINE,65,Riverside,2211,3.07,6788,596.0,TONS,4048400,0.001388511986,3.070104025,1831.026685,Riverside,33.980601,-117.375494,63.87030701,5200.0,48.77043027,63.02624401,62.24160123,65.49177243,1014.584456,,,61.89397398,3.195615156,176.0990641,,0.9878356713,,,,30.72357909,803,Clouds,broken clouds,04d,17.0,35.0,6.0,0.0,6.0,2.0,35.0,50.0,54.0,2.0,1.0,4.0,1.0,46.0,23.0,53.0,0.0,0.0,4.0,2.0,36.0,0.00144730891,3.199909543,0.001956904134,4.449868074
1991,216299,GRAPES WINE,85,Santa Clara,1475,2.5,3688,570.0,TONS,2102000,0.001694915254,2.500338983,1425.084746,San Francisco,37.774929,-122.419415,56.90492009,,51.36207534,55.93188699,55.53332877,58.26266895,1016.27032,,,82.73105023,8.369482877,238.6905251,,0.8137005164,,,,51.41289954,800,Clear,sky is clear,01d,21.0,42.0,4.0,0.0,51.0,0.0,31.0,45.0,60.0,1.0,0.0,47.0,0.0,28.0,32.0,61.0,3.0,0.0,39.0,0.0,36.0,0.001612903226,2.5,0.001833333333,2.75
1991,216299,GRAPES WINE,55,Napa,29993,4.61,138322,1260.0,TONS,174275000,0.0001537025306,4.611809422,5810.522455,San Francisco,37.774929,-122.419415,56.90492009,,51.36207534,55.93188699,55.53332877,58.26266895,1016.27032,,,82.73105023,8.369482877,238.6905251,,0.8137005164,,,,51.41289954,800,Clear,sky is clear,01d,21.0,42.0,4.0,0.0,51.0,0.0,31.0,45.0,60.0,1.0,0.0,47.0,0.0,28.0,32.0,61.0,3.0,0.0,39.0,0.0,36.0,0.0001372807322,3.9625598,0.0001712255008,4.768791729
1991,216299,GRAPES WINE,97,Sonoma,29421,4.95,145493,1016.0,TONS,147802900,0.0001682471704,4.945209204,5023.721152,San Francisco,37.774929,-122.419415,56.90492009,,51.36207534,55.93188699,55.53332877,58.26266895,1016.27032,,,82.73105023,8.369482877,238.6905251,,0.8137005164,,,,51.41289954,800,Clear,sky is clear,01d,21.0,42.0,4.0,0.0,51.0,0.0,31.0,45.0,60.0,1.0,0.0,47.0,0.0,28.0,32.0,61.0,3.0,0.0,39.0,0.0,36.0,0.0001289315645,3.797407797,0.0001508635402,4.421598744
1991,216299,GRAPES WINE,107,Tulare,11135,9.17,102080,180.0,TONS,18346000,0.0008235294118,9.167489897,1647.597665,Fresno,36.737798,-119.787125,63.75560076,8754.110236,47.47078116,62.64878161,62.67838485,64.80043385,1014.683938,,,59.79959537,5.362566033,223.8983927,27.02185185,0.8421400778,,,,27.62515455,800,Clear,sky is clear,01d,18.0,43.0,6.0,0.0,37.0,48.0,27.0,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,0.001010696791,10.11196641,0.0008389766742,8.92400301
1991,216299,GRAPES WINE,45,Mendocino,11281,4.57,51551,707.0,TONS,36446600,0.0004051059303,4.569718997,3230.795142,Eureka,40.802071,-124.163673,52.5703637,8226.741573,48.29835139,50.93842663,50.26671645,54.9865956,1017.476114,,,85.82943792,8.153592521,223.4470414,,0.7211769547,,,,53.24991449,800,Clear,sky is clear,01d,26.0,34.0,5.0,0.0,38.0,57.0,34.0,67.0,53.0,6.0,2.0,38.0,38.0,33.0,7.0,44.0,5.0,0.0,28.0,71.0,31.0,0.0003094965171,3.507539018,0.0004817320704,5.337663509
1991,216299,GRAPES WINE,1,Alameda,1286,3.84,4938,867.0,TONS,4282000,0.00298600311,3.839813375,3329.70451,San Francisco,37.774929,-122.419415,56.90492009,,51.36207534,55.93188699,55.53332877,58.26266895,1016.27032,,,82.73105023,8.369482877,238.6905251,,0.8137005164,,,,51.41289954,800,Clear,sky is clear,01d,21.0,42.0,4.0,0.0,51.0,0.0,31.0,45.0,60.0,1.0,0.0,47.0,0.0,28.0,32.0,61.0,3.0,0.0,39.0,0.0,36.0,0.001296068796,2.10995086,0.002317880795,4.202538631
1991,216299,GRAPES WINE,19,Fresno,32900,9.26,304780,162.0,TONS,49394000,0.0002814589666,9.263829787,1501.337386,Fresno,36.737798,-119.787125,63.75560076,8754.110236,47.47078116,62.64878161,62.67838485,64.80043385,1014.683938,,,59.79959537,5.362566033,223.8983927,27.02185185,0.8421400778,,,,27.62515455,800,Clear,sky is clear,01d,18.0,43.0,6.0,0.0,37.0,48.0,27.0,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,0.0003049087943,10.28473973,0.0002450422033,8.391016093
1991,216299,GRAPES WINE,31,Kings,1111,9.11,10121,147.0,TONS,1488000,0.008199819982,9.109810981,1339.333933,Fresno,36.737798,-119.787125,63.75560076,8754.110236,47.47078116,62.64878161,62.67838485,64.80043385,1014.683938,,,59.79959537,5.362566033,223.8983927,27.02185185,0.8421400778,,,,27.62515455,800,Clear,sky is clear,01d,18.0,43.0,6.0,0.0,37.0,48.0,27.0,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,0.007866786679,8.739873987,0.008427672956,8.039832285
1991,261999,ALMONDS ALL,31,Kings,1900,0.63,1197,2252.0,TONS,2696000,0.0003315789474,0.63,1418.947368,Fresno,36.737798,-119.787125,63.75560076,8754.110236,47.47078116,62.64878161,62.67838485,64.80043385,1014.683938,,,59.79959537,5.362566033,223.8983927,27.02185185,0.8421400778,,,,27.62515455,800,Clear,sky is clear,01d,18.0,43.0,6.0,0.0,37.0,48.0,27.0,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,0.0002482848742,0.7598823914,0.0002156158118,0.6599150604
1991,261999,ALMONDS ALL,19,Fresno,25783,0.76,19600,2300.0,TONS,45080000,2.95e-05,0.7601908234,1748.438894,Fresno,36.737798,-119.787125,63.75560076,8754.110236,47.47078116,62.64878161,62.67838485,64.80043385,1014.683938,,,59.79959537,5.362566033,223.8983927,27.02185185,0.8421400778,,,,27.62515455,800,Clear,sky is clear,01d,18.0,43.0,6.0,0.0,37.0,48.0,27.0,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,3.17e-05,0.9296148738,2.4e-05,0.7308641975
1991,261999,ALMONDS ALL,107,Tulare,11612,0.71,8240,2300.0,TONS,18952000,6.11e-05,0.7096107475,1632.104719,Fresno,36.737798,-119.787125,63.75560076,8754.110236,47.47078116,62.64878161,62.67838485,64.80043385,1014.683938,,,59.79959537,5.362566033,223.8983927,27.02185185,0.8421400778,,,,27.62515455,800,Clear,sky is clear,01d,18.0,43.0,6.0,0.0,37.0,48.0,27.0,32.0,63.0,5.0,0.0,18.0,52.0,27.0,12.0,61.0,4.0,0.0,16.0,67.0,27.0,8.47e-05,0.7597192826,7.85e-05,0.6896551724
1992,378299,TOMATOES PROCESSING,19,Fresno,87000,35.21,3063000,46.0,TONS,140898000,0.0004047126437,35.20689655,1619.517241,Fresno,36.737798,-119.787125,65.18301222,8705.553741,49.83306381,64.21231132,64.11993047,66.24005607,1013.874061,,,62.22406639,5.202952787,221.9020971,25.95,0.8228384992,,,,35.24526186,801,Clouds,few clouds,02d,27.0,49.0,9.0,0.0,25.0,43.0,46.0,18.0,43.0,6.0,0.0,37.0,48.0,27.0,32.0,63.0,5.0,0.0,18.0,52.0,27.0,0.0002876635514,30.77570093,0.0003413461538,35.5
1992,378299,TOMATOES PROCESSING,85,Santa Clara,1700,45.0,76500,48.0,TONS,3672000,0.02647058824,45.0,2160.0,San Francisco,37.774929,-122.419415,59.01337546,,53.5707377,58.2854383,57.66482354,60.37054872,1015.183971,,,83.08868397,8.000548725,228.9002732,,0.6963350785,,,,53.09437614,803,Clouds,broken clouds,04d,42.0,39.0,4.0,0.0,31.0,0.0,32.0,21.0,42.0,4.0,0.0,51.0,0.0,31.0,45.0,60.0,1.0,0.0,47.0,0.0,28.0,0.0144,36.0,0.01684210526,32.0
1992,378299,TOMATOES PROCESSING,31,Kings,3370,30.0,101100,56.0,TONS,5662000,0.008902077151,30.0,1680.118694,Fresno,36.737798,-119.787125,65.18301222,8705.553741,49.83306381,64.21231132,64.11993047,66.24005607,1013.874061,,,62.22406639,5.202952787,221.9020971,25.95,0.8228384992,,,,35.24526186,801,Clouds,few clouds,02d,27.0,49.0,9.0,0.0,25.0,43.0,46.0,18.0,43.0,6.0,0.0,37.0,48.0,27.0,32.0,63.0,5.0,0.0,18.0,52.0,27.0,0.003786666667,28.4,0.008272727273,27.3
1992,216299,GRAPES WINE,1,Alameda,1531,3.28,5028,890.0,TONS,4474000,0.002142390594,3.284128021,2922.273024,San Francisco,37.774929,-122.419415,59.01337546,,53.5707377,58.2854383,57.66482354,60.37054872,1015.183971,,,83.08868397,8.000548725,228.9002732,,0.6963350785,,,,53.09437614,803,Clouds,broken clouds,04d,42.0,39.0,4.0,0.0,31.0,0.0,32.0,21.0,42.0,4.0,0.0,51.0,0.0,31.0,45.0,60.0,1.0,0.0,47.0,0.0,28.0,0.00298600311,3.839813375,0.001296068796,2.10995086
